Date;Location;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
2.10.2019;BG;12:30:00;917654;779476;16.32;147;19;8;100;-20081
2.10.2019;BG;12:30:01;917773;779482;16.332;148;19;8;100;28087
2.10.2019;BG;12:30:02;917338;778955;16.352;148;19;8;100;46568
2.10.2019;BG;12:30:03;917378;778770;16.38;149;19;8;100;64301
2.10.2019;BG;12:30:04;916857;778152;16.403;149;19;8;100;51644
2.10.2019;BG;12:30:05;917183;778362;16.412;149;19;8;100;19594
2.10.2019;BG;12:30:06;916764;778006;16.412;148;19;8;100;124
2.10.2019;BG;12:30:07;916998;778102;16.425;148;19;8;100;30356
2.10.2019;BG;12:30:08;916626;777601;16.449;149;19;8;100;54512
2.10.2019;BG;12:30:09;916588;777335;16.479;149;19;8;100;68773
2.10.2019;BG;12:30:10;916153;776746;16.507;149;19;8;100;64799
2.10.2019;BG;12:30:11;916100;776514;16.531;149;19;8;100;55094
2.10.2019;BG;12:30:12;915631;775987;16.548;150;19;8;100;37902
2.10.2019;BG;12:30:13;915873;776122;16.557;150;19;8;100;20518
2.10.2019;BG;12:30:14;915551;775834;16.559;150;19;8;100;4432
2.10.2019;BG;12:30:15;915764;775995;16.561;150;19;8;100;5708
2.10.2019;BG;12:30:16;915572;775925;16.549;150;19;8;100;-27144
2.10.2019;BG;12:30:17;916027;776419;16.535;150;19;8;100;-31722
2.10.2019;BG;12:30:18;915771;776304;16.522;150;19;8;100;-29850
2.10.2019;BG;12:30:19;916128;776626;16.52;150;19;8;100;-5666
2.10.2019;BG;12:30:20;915795;776301;16.525;150;19;8;100;12499
2.10.2019;BG;12:30:21;916023;776454;16.53;149;19;8;100;11863
2.10.2019;BG;12:30:22;915731;776192;16.532;147;19;8;100;4328
2.10.2019;BG;12:30:23;916026;776435;16.533;145;19;8;100;2133
2.10.2019;BG;12:30:24;915620;776083;16.534;144;19;8;100;2400
2.10.2019;BG;12:30:25;915957;776356;16.536;142;19;8;100;3908
2.10.2019;BG;12:30:26;915642;776111;16.533;142;19;8;100;-6800
2.10.2019;BG;12:30:27;915944;776410;16.527;143;19;8;100;-13206
2.10.2019;BG;12:30:28;915696;776255;16.52;143;19;8;100;-16954
2.10.2019;BG;12:30:29;916114;776661;16.514;143;19;8;100;-15850
2.10.2019;BG;12:30:30;915797;776454;16.506;144;19;8;100;-18821
2.10.2019;BG;12:30:31;916158;776760;16.506;144;19;8;100;22
2.10.2019;BG;12:30:32;915807;776466;16.505;145;19;8;100;-1088
2.10.2019;BG;12:30:33;916131;776745;16.505;146;19;8;100;-1291
2.10.2019;BG;12:30:34;915785;776508;16.497;147;19;8;100;-16827
2.10.2019;BG;12:30:35;916100;776822;16.491;148;19;8;100;-13905
2.10.2019;BG;12:30:36;915889;776680;16.487;148;19;8;100;-10947
2.10.2019;BG;12:30:37;916273;777079;16.477;148;19;8;100;-21741
2.10.2019;BG;12:30:38;916057;776997;16.464;148;19;8;100;-29990
2.10.2019;BG;12:30:39;916420;777386;16.454;149;19;8;100;-23864
2.10.2019;BG;12:30:40;916206;777237;16.45;149;19;8;100;-9574
2.10.2019;BG;12:30:41;916493;777492;16.448;149;19;8;100;-3392
2.10.2019;BG;12:30:42;916164;777187;16.451;149;19;8;100;7622
2.10.2019;BG;12:30:43;916397;777354;16.455;149;19;8;100;9020
2.10.2019;BG;12:30:44;916031;777020;16.458;149;19;8;100;6927
2.10.2019;BG;12:30:45;916350;777261;16.462;149;19;8;100;8707
2.10.2019;BG;12:30:46;915911;776861;16.466;149;19;8;100;8136
2.10.2019;BG;12:30:47;916232;777103;16.47;150;19;8;100;8849
2.10.2019;BG;12:30:48;916003;776891;16.472;150;19;8;100;5198
2.10.2019;BG;12:30:49;916212;777075;16.471;150;19;8;100;-1971
2.10.2019;BG;12:30:50;915920;776851;16.468;150;19;8;100;-6919
2.10.2019;BG;12:30:51;916266;777168;16.465;150;19;8;100;-6880
2.10.2019;BG;12:30:52;915987;776994;16.457;150;19;8;100;-18319
2.10.2019;BG;12:30:53;916437;777523;16.438;149;19;8;100;-43331
2.10.2019;BG;12:30:54;916360;777667;16.411;149;19;8;100;-61575
2.10.2019;BG;12:30:55;916896;778319;16.386;148;19;8;100;-58328
2.10.2019;BG;12:30:56;916955;778613;16.354;147;19;8;100;-72639
2.10.2019;BG;12:30:57;917445;779220;16.33;145;19;8;100;-57596
2.10.2019;BG;12:30:58;917278;779216;16.312;144;19;8;100;-41869
2.10.2019;BG;12:30:59;917524;779497;16.303;143;19;8;100;-22022
2.10.2019;BG;12:31:00;917217;779201;16.308;143;19;8;100;10761
2.10.2019;BG;12:31:01;917495;779422;16.309;142;19;8;100;4671
2.10.2019;BG;12:31:02;917131;779095;16.312;143;19;8;100;5438
2.10.2019;BG;12:31:03;917329;779202;16.32;144;19;8;100;18587
2.10.2019;BG;12:31:04;917002;778856;16.328;145;19;8;100;20591
2.10.2019;BG;12:31:05;917170;778861;16.346;145;19;8;100;41547
2.10.2019;BG;12:31:06;916659;778276;16.365;146;19;8;100;45302
2.10.2019;BG;12:31:07;916967;778382;16.385;147;19;8;100;46311
2.10.2019;BG;12:31:08;916454;777812;16.403;147;19;8;100;40095
2.10.2019;BG;12:31:09;916578;777834;16.413;148;19;8;100;24641
2.10.2019;BG;12:31:10;916222;777538;16.413;148;19;8;100;-1810
2.10.2019;BG;12:31:11;916518;777787;16.413;148;19;8;100;650
2.10.2019;BG;12:31:12;916205;777445;16.423;148;19;8;100;22621
2.10.2019;BG;12:31:13;916231;777259;16.449;149;19;8;100;61219
2.10.2019;BG;12:31:14;915602;776429;16.488;149;19;8;100;87300
2.10.2019;BG;12:31:15;915860;776349;16.526;149;19;8;100;88009
2.10.2019;BG;12:31:16;915303;775740;16.544;149;19;8;100;40345
2.10.2019;BG;12:31:17;915606;776049;16.537;149;19;8;100;-15386
2.10.2019;BG;12:31:18;915358;775996;16.517;149;19;8;100;-46339
2.10.2019;BG;12:31:19;915870;776589;16.496;149;19;8;100;-46820
2.10.2019;BG;12:31:20;915668;776519;16.483;149;19;8;100;-29834
2.10.2019;BG;12:31:21;915991;776849;16.476;149;19;8;100;-16513
2.10.2019;BG;12:31:22;915755;776717;16.467;149;19;8;100;-20070
2.10.2019;BG;12:31:23;916228;777245;16.451;149;19;8;100;-37322
2.10.2019;BG;12:31:24;915955;777142;16.434;149;19;8;100;-37849
2.10.2019;BG;12:31:25;916228;777430;16.427;149;19;8;100;-16586
2.10.2019;BG;12:31:26;915925;777173;16.427;149;19;8;100;-29
2.10.2019;BG;12:31:27;916212;777429;16.426;149;19;8;100;-3671
2.10.2019;BG;12:31:28;916014;777350;16.414;149;19;8;100;-26191
2.10.2019;BG;12:31:29;916604;777991;16.396;149;19;8;100;-41255
2.10.2019;BG;12:31:30;916423;777980;16.378;149;19;8;100;-41936
2.10.2019;BG;12:31:31;916746;778262;16.377;149;19;8;100;-2291
2.10.2019;BG;12:31:32;916378;777808;16.395;149;19;8;100;41633
2.10.2019;BG;12:31:33;916423;777656;16.419;149;19;8;100;55934
2.10.2019;BG;12:31:34;915918;777064;16.44;149;19;8;100;48111
2.10.2019;BG;12:31:35;916072;777068;16.457;149;19;8;100;37277
2.10.2019;BG;12:31:36;915821;776777;16.467;149;19;8;100;22992
2.10.2019;BG;12:31:37;915956;776887;16.467;149;19;8;100;1326
2.10.2019;BG;12:31:38;915744;776750;16.462;149;19;8;100;-12607
2.10.2019;BG;12:31:39;916103;777074;16.459;149;19;8;100;-5737
2.10.2019;BG;12:31:40;915662;776671;16.463;149;19;8;100;8519
2.10.2019;BG;12:31:41;915972;776886;16.469;149;19;8;100;14115
2.10.2019;BG;12:31:42;915545;776498;16.473;149;19;8;100;7611
2.10.2019;BG;12:31:43;915960;776859;16.471;149;19;8;100;-2658
2.10.2019;BG;12:31:44;915617;776603;16.467;149;19;8;100;-10282
2.10.2019;BG;12:31:45;915989;776998;16.457;148;19;8;100;-23556
2.10.2019;BG;12:31:46;915856;777036;16.437;148;19;8;100;-44699
2.10.2019;BG;12:31:47;916422;777708;16.413;148;19;8;100;-56794
2.10.2019;BG;12:31:48;916296;777802;16.387;148;19;8;100;-59493
2.10.2019;BG;12:31:49;916655;778303;16.362;148;19;8;100;-58074
2.10.2019;BG;12:31:50;916521;778339;16.342;148;19;8;100;-44315
2.10.2019;BG;12:31:51;917046;778890;16.329;149;19;8;100;-30881
2.10.2019;BG;12:31:52;916701;778679;16.318;149;19;8;100;-24095
2.10.2019;BG;12:31:53;917092;779045;16.314;149;19;8;100;-9944
2.10.2019;BG;12:31:54;916914;778876;16.316;149;19;8;100;5225
2.10.2019;BG;12:31:55;917149;779030;16.322;149;19;8;100;13394
2.10.2019;BG;12:31:56;916750;778611;16.332;149;19;8;100;23525
2.10.2019;BG;12:31:57;916971;778728;16.341;149;19;8;100;20764
2.10.2019;BG;12:31:58;916624;778378;16.349;148;19;8;100;16363
2.10.2019;BG;12:31:59;916910;778606;16.35;147;19;8;100;4426
2.10.2019;BG;12:32:00;916591;778405;16.341;146;19;8;100;-20957
2.10.2019;BG;12:32:01;916969;778827;16.328;144;19;8;100;-30690
2.10.2019;BG;12:32:02;916730;778722;16.316;142;19;8;100;-30204
2.10.2019;BG;12:32:03;916925;778899;16.314;142;19;8;100;-3499
2.10.2019;BG;12:32:04;916501;778426;16.329;141;19;8;100;35030
2.10.2019;BG;12:32:05;916827;778519;16.353;141;19;8;100;57083
2.10.2019;BG;12:32:06;916411;778046;16.368;142;19;8;100;36938
2.10.2019;BG;12:32:07;916626;778171;16.375;143;19;8;100;17621
2.10.2019;BG;12:32:08;916243;777801;16.381;145;19;8;100;13553
2.10.2019;BG;12:32:09;916426;777829;16.397;147;19;8;100;37954
2.10.2019;BG;12:32:10;915968;777224;16.425;148;19;8;100;64065
2.10.2019;BG;12:32:11;916116;777101;16.457;148;19;8;100;73648
2.10.2019;BG;12:32:12;915366;776264;16.483;149;19;8;100;59160
2.10.2019;BG;12:32:13;915523;776274;16.499;149;19;8;100;36280
2.10.2019;BG;12:32:14;915283;776008;16.507;149;19;8;100;18422
2.10.2019;BG;12:32:15;915565;776193;16.514;150;19;8;100;15832
2.10.2019;BG;12:32:16;915212;775872;16.517;150;19;8;100;6365
2.10.2019;BG;12:32:17;915421;776060;16.515;150;19;8;100;-3168
2.10.2019;BG;12:32:18;915235;775974;16.506;149;19;8;100;-21130
2.10.2019;BG;12:32:19;915631;776411;16.493;149;19;8;100;-29831
2.10.2019;BG;12:32:20;915474;776429;16.474;147;19;8;100;-45130
2.10.2019;BG;12:32:21;915932;776981;16.453;145;19;8;100;-49482
2.10.2019;BG;12:32:22;915807;777018;16.434;144;19;8;100;-43571
2.10.2019;BG;12:32:23;916273;777558;16.416;142;19;8;100;-44643
2.10.2019;BG;12:32:24;915972;777435;16.399;141;19;8;100;-41176
2.10.2019;BG;12:32:25;916514;778055;16.378;141;19;8;100;-49701
2.10.2019;BG;12:32:26;916355;778058;16.36;142;19;8;100;-42565
2.10.2019;BG;12:32:27;916704;778370;16.358;143;19;8;100;-4798
2.10.2019;BG;12:32:28;916293;777958;16.366;144;19;8;100;19171
2.10.2019;BG;12:32:29;916512;778052;16.378;146;19;8;100;27581
2.10.2019;BG;12:32:30;916264;777791;16.385;147;19;8;100;15042
2.10.2019;BG;12:32:31;916428;777918;16.386;148;19;8;100;3616
2.10.2019;BG;12:32:32;915950;777473;16.391;148;19;8;100;11623
2.10.2019;BG;12:32:33;916289;777688;16.401;149;19;8;100;21395
2.10.2019;BG;12:32:34;915958;777279;16.417;149;19;8;100;37683
2.10.2019;BG;12:32:35;916132;777360;16.426;149;19;8;100;19611
2.10.2019;BG;12:32:36;915677;777008;16.421;150;19;8;100;-9965
2.10.2019;BG;12:32:37;916190;777489;16.415;150;19;8;100;-13351
2.10.2019;BG;12:32:38;915853;777256;16.409;149;19;8;100;-15592
2.10.2019;BG;12:32:39;916190;777535;16.41;148;19;8;100;2073
2.10.2019;BG;12:32:40;915845;777261;16.407;146;19;8;100;-5642
2.10.2019;BG;12:32:41;916284;777732;16.394;144;19;8;100;-29954
2.10.2019;BG;12:32:42;916226;777904;16.366;143;19;8;100;-67786
2.10.2019;BG;12:32:43;916710;778500;16.342;143;19;8;100;-56662
2.10.2019;BG;12:32:44;916543;778518;16.322;143;19;8;100;-48930
2.10.2019;BG;12:32:45;916903;778894;16.313;145;19;8;100;-21188
2.10.2019;BG;12:32:46;916539;778588;16.312;147;19;8;100;-956
2.10.2019;BG;12:32:47;916903;778942;16.307;148;19;8;100;-13240
2.10.2019;BG;12:32:48;916674;778798;16.maalis;149;19;8;100;-14845
2.10.2019;BG;12:32:49;916984;779077;16.298;149;19;8;100;-4588
2.10.2019;BG;12:32:50;916663;778740;16.306;149;19;8;100;18878
2.10.2019;BG;12:32:51;916841;778763;16.323;150;19;8;100;37404
2.10.2019;BG;12:32:52;916458;778310;16.339;150;19;8;100;37269
2.10.2019;BG;12:32:53;916673;778399;16.351;150;19;8;100;27316
2.10.2019;BG;12:32:54;916423;778168;16.354;150;19;8;100;5463
2.10.2019;BG;12:32:55;916654;778293;16.363;150;19;8;100;20769
2.10.2019;BG;12:32:56;916137;777733;16.378;149;19;8;100;35593
2.10.2019;BG;12:32:57;916209;777640;16.398;147;19;8;100;45944
2.10.2019;BG;12:32:58;915958;777393;16.402;145;19;8;100;10268
2.10.2019;BG;12:32:59;916221;777755;16.385;143;19;8;100;-42531
2.10.2019;BG;12:33:00;916307;778073;16.353;142;19;8;100;-75582
2.10.2019;BG;12:33:01;916626;778532;16.329;142;19;8;100;-58001
2.10.2019;BG;12:33:02;916584;778646;16.31;143;19;8;100;-45815
2.10.2019;BG;12:33:03;917034;779159;16.293;145;19;8;100;-39436
2.10.2019;BG;12:33:04;916854;779130;16.277;146;19;8;100;-37134
2.10.2019;BG;12:33:05;917175;779499;16.265;147;19;8;100;-28619
2.10.2019;BG;12:33:06;916940;779375;16.255;148;19;8;100;-22374
2.10.2019;BG;12:33:07;917241;779700;16.246;148;19;8;100;-20425
2.10.2019;BG;12:33:08;917014;779554;16.24;149;19;8;100;-13779
2.10.2019;BG;12:33:09;917426;779930;16.237;149;19;8;100;-7554
2.10.2019;BG;12:33:10;917188;779729;16.237;149;19;8;100;-390
2.10.2019;BG;12:33:11;917463;779965;16.236;149;19;8;100;-649
2.10.2019;BG;12:33:12;916975;779550;16.236;148;19;8;100;40
2.10.2019;BG;12:33:13;917330;779840;16.238;146;19;8;100;3531
2.10.2019;BG;12:33:14;916955;779513;16.239;145;19;8;100;2474
2.10.2019;BG;12:33:15;917258;779756;16.241;144;19;8;100;4426
2.10.2019;BG;12:33:16;916912;779444;16.243;144;19;8;100;5425
2.10.2019;BG;12:33:17;917166;779621;16.248;145;19;8;100;11733
2.10.2019;BG;12:33:18;917072;779518;16.251;147;19;8;100;6869
2.10.2019;BG;12:33:19;917336;779713;16.255;148;19;8;100;8683
2.10.2019;BG;12:33:20;916964;779330;16.263;149;19;8;100;19607
2.10.2019;BG;12:33:21;917038;779328;16.272;149;19;8;100;19045
2.10.2019;BG;12:33:22;916635;778915;16.281;147;19;8;100;20988
2.10.2019;BG;12:33:23;916932;779063;16.294;146;19;8;100;31272
2.10.2019;BG;12:33:24;916532;778628;16.306;144;19;8;100;28917
2.10.2019;BG;12:33:25;916530;778493;16.323;143;19;8;100;40804
2.10.2019;BG;12:33:26;916230;778143;16.336;144;19;8;100;28947
2.10.2019;BG;12:33:27;916474;778351;16.336;145;19;8;100;-234
2.10.2019;BG;12:33:28;916219;778212;16.326;147;19;8;100;-23110
2.10.2019;BG;12:33:29;916724;778793;16.306;148;19;8;100;-44967
2.10.2019;BG;12:33:30;916573;778807;16.288;148;19;8;100;-42072
2.10.2019;BG;12:33:31;916956;779235;16.275;146;19;8;100;-30727
2.10.2019;BG;12:33:32;916639;779058;16.263;145;19;8;100;-27874
2.10.2019;BG;12:33:33;917240;779633;16.255;145;19;8;100;-19357
2.10.2019;BG;12:33:34;916809;779299;16.25;145;19;8;100;-9754
2.10.2019;BG;12:33:35;917100;779547;16.25;146;19;8;100;-194
2.10.2019;BG;12:33:36;916751;779266;16.248;148;19;8;100;-4626
2.10.2019;BG;12:33:37;917115;779563;16.25;149;19;8;100;3641
2.10.2019;BG;12:33:38;916722;779235;16.249;149;19;8;100;-1778
2.10.2019;BG;12:33:39;917151;779592;16.25;147;19;8;100;2278
2.10.2019;BG;12:33:40;916759;779259;16.25;146;19;8;100;-62
2.10.2019;BG;12:33:41;917065;779506;16.252;145;19;8;100;3951
2.10.2019;BG;12:33:42;916746;779232;16.252;144;19;8;100;866
2.10.2019;BG;12:33:43;917022;779462;16.253;144;19;8;100;1396
2.10.2019;BG;12:33:44;916715;779193;16.254;146;19;8;100;2412
2.10.2019;BG;12:33:45;917108;779516;16.255;148;19;8;100;3262
2.10.2019;BG;12:33:46;916652;779135;16.254;149;19;8;100;-1934
2.10.2019;BG;12:33:47;917133;779530;16.256;148;19;8;100;4088
2.10.2019;BG;12:33:48;916787;779231;16.257;146;19;8;100;1472
2.10.2019;BG;12:33:49;916929;779343;16.258;145;19;8;100;2622
2.10.2019;BG;12:33:50;916605;779066;16.258;145;19;8;100;488
2.10.2019;BG;12:33:51;916869;779282;16.259;144;19;8;100;2547
2.10.2019;BG;12:33:52;916548;779008;16.259;146;19;8;100;351
2.10.2019;BG;12:33:53;916843;779251;16.26;147;19;8;100;2300
2.10.2019;BG;12:33:54;916602;779046;16.26;148;19;8;100;49
2.10.2019;BG;12:33:55;916920;779305;16.262;149;19;8;100;3310
2.10.2019;BG;12:33:56;916537;778986;16.261;149;19;8;100;-1914
2.10.2019;BG;12:33:57;916883;779280;16.261;148;19;8;100;22
2.10.2019;BG;12:33:58;916575;779011;16.262;147;19;8;100;2150
2.10.2019;BG;12:33:59;916842;779236;16.262;145;19;8;100;581
2.10.2019;BG;12:34:00;916634;779049;16.263;144;19;8;100;3104
2.10.2019;BG;12:34:01;916814;779202;16.263;144;19;8;100;-5
2.10.2019;BG;12:34:02;916515;778940;16.264;145;19;8;100;2377
2.10.2019;BG;12:34:03;916882;779251;16.265;147;19;8;100;271
2.10.2019;BG;12:34:04;916560;778968;16.266;148;19;8;100;2759
2.10.2019;BG;12:34:05;916910;779258;16.267;149;19;8;100;2189
2.10.2019;BG;12:34:06;916571;778962;16.268;149;19;8;100;2318
2.10.2019;BG;12:34:07;916836;779194;16.267;148;19;8;100;-2005
2.10.2019;BG;12:34:08;916532;778928;16.268;146;20;8;100;2289
2.10.2019;BG;12:34:09;916820;779171;16.268;144;19;8;100;535
2.10.2019;BG;12:34:10;916590;778972;16.269;143;20;8;100;1080
2.10.2019;BG;12:34:11;916845;779185;16.269;143;19;8;100;1136
2.10.2019;BG;12:34:12;916504;778906;16.268;143;20;8;100;-3305
2.10.2019;BG;12:34:13;916812;779157;16.269;145;20;8;100;3245
2.10.2019;BG;12:34:14;916481;778880;16.268;146;20;8;100;-1289
2.10.2019;BG;12:34:15;916669;779033;16.269;148;20;8;100;2002
2.10.2019;BG;12:34:16;916395;778808;16.268;149;20;8;100;-2308
2.10.2019;BG;12:34:17;916838;779173;16.27;149;20;8;100;3372
2.10.2019;BG;12:34:18;916523;778908;16.269;149;20;8;100;-793
2.10.2019;BG;12:34:19;916851;779180;16.27;148;20;8;100;1995
2.10.2019;BG;12:34:20;916448;778845;16.269;147;20;8;100;-2229
2.10.2019;BG;12:34:21;916780;779122;16.27;145;20;8;100;1554
2.10.2019;BG;12:34:22;916463;778862;16.269;143;20;8;100;-2877
2.10.2019;BG;12:34:23;916731;779089;16.269;143;19;8;100;233
2.10.2019;BG;12:34:24;916421;778824;16.269;143;20;8;100;473
2.10.2019;BG;12:34:25;916733;779090;16.269;144;20;8;100;-257
2.10.2019;BG;12:34:26;916312;778736;16.268;146;20;8;100;-1136
2.10.2019;BG;12:34:27;916759;779110;16.269;147;20;8;100;1752
2.10.2019;BG;12:34:28;916329;778749;16.269;148;20;8;100;-1312
2.10.2019;BG;12:34:29;916539;778916;16.27;149;20;8;100;3368
2.10.2019;BG;12:34:30;916284;778711;16.269;149;20;8;100;-3440
2.10.2019;BG;12:34:31;916604;778969;16.27;148;20;8;100;4125
2.10.2019;BG;12:34:32;916279;778697;16.27;146;20;8;100;-1259
2.10.2019;BG;12:34:33;916659;779020;16.27;145;20;8;100;-18
2.10.2019;BG;12:34:34;916237;778668;16.269;145;20;8;100;-2003
2.10.2019;BG;12:34:35;916670;779023;16.271;145;20;8;100;3918
2.10.2019;BG;12:34:36;916374;778768;16.271;146;20;8;100;1033
2.10.2019;BG;12:34:37;916618;778980;16.271;148;20;8;100;-1372
2.10.2019;BG;12:34:38;916207;778625;16.271;148;20;8;100;1690
2.10.2019;BG;12:34:39;916603;778968;16.27;146;20;8;100;-1937
2.10.2019;BG;12:34:40;916240;778660;16.27;145;20;8;100;-149
2.10.2019;BG;12:34:41;916552;778925;16.27;145;20;8;100;46
2.10.2019;BG;12:34:42;916281;778689;16.271;145;20;8;100;1718
2.10.2019;BG;12:34:43;916478;778854;16.271;146;20;8;100;725
2.10.2019;BG;12:34:44;916295;778700;16.271;147;20;8;100;-452
2.10.2019;BG;12:34:45;916531;778893;16.272;148;20;8;100;2235
2.10.2019;BG;12:34:46;916244;778657;16.271;149;20;8;100;-2321
2.10.2019;BG;12:34:47;916577;778932;16.272;149;20;8;100;2348
2.10.2019;BG;12:34:48;916298;778693;16.272;149;20;8;100;558
2.10.2019;BG;12:34:49;916533;778883;16.274;148;20;8;100;2870
2.10.2019;BG;12:34:50;916262;778662;16.273;147;20;8;100;-2769
2.10.2019;BG;12:34:51;916542;778901;16.272;145;20;8;100;-317
2.10.2019;BG;12:34:52;916219;778625;16.273;143;20;8;100;461
2.10.2019;BG;12:34:53;916522;778888;16.272;142;20;8;100;-1696
2.10.2019;BG;12:34:54;916181;778605;16.271;142;20;8;100;-2094
2.10.2019;BG;12:34:55;916560;778922;16.272;142;20;8;100;1568
2.10.2019;BG;12:34:56;916112;778549;16.271;144;20;8;100;-2348
2.10.2019;BG;12:34:57;916558;778925;16.271;145;20;8;100;914
2.10.2019;BG;12:34:58;916336;778733;16.271;147;20;8;100;993
2.10.2019;BG;12:34:59;916589;778951;16.271;148;20;8;100;-885
2.10.2019;BG;12:35:00;916274;778688;16.27;149;20;8;100;-1380
2.10.2019;BG;12:35:01;916569;778933;16.271;149;20;8;100;1675
2.10.2019;BG;12:35:02;916170;778607;16.27;149;20;8;100;-3844
2.10.2019;BG;12:35:03;916477;778871;16.269;148;20;8;100;-915
2.10.2019;BG;12:35:04;916247;778681;16.268;146;20;8;100;-1639
2.10.2019;BG;12:35:05;916429;778832;16.269;144;20;8;100;1117
2.10.2019;BG;12:35:06;916075;778530;16.269;143;20;8;100;352
2.10.2019;BG;12:35:07;916386;778795;16.269;141;20;8;100;-216
2.10.2019;BG;12:35:08;916038;778505;16.268;141;20;8;100;-1785
2.10.2019;BG;12:35:09;916407;778809;16.269;142;20;8;100;2958
2.10.2019;BG;12:35:10;916085;778547;16.268;142;20;8;100;-3592
2.10.2019;BG;12:35:11;916438;778842;16.269;143;20;8;100;1531
2.10.2019;BG;12:35:12;916072;778533;16.268;144;20;8;100;-623
2.10.2019;BG;12:35:13;916389;778800;16.269;146;20;8;100;721
2.10.2019;BG;12:35:14;916020;778491;16.268;147;20;8;100;-1369
2.10.2019;BG;12:35:15;916434;778844;16.268;147;20;8;100;-344
2.10.2019;BG;12:35:16;916061;778534;16.267;148;20;8;100;-2070
2.10.2019;BG;12:35:17;916353;778775;16.268;149;20;8;100;2104
2.10.2019;BG;12:35:18;916057;778526;16.268;147;20;8;100;-762
2.10.2019;BG;12:35:19;916318;778750;16.267;146;20;8;100;-655
2.10.2019;BG;12:35:20;916049;778526;16.267;145;20;8;100;-1393
2.10.2019;BG;12:35:21;916268;778711;16.267;144;20;8;100;341
2.10.2019;BG;12:35:22;916028;778512;16.266;144;20;8;100;-1511
2.10.2019;BG;12:35:23;916300;778733;16.268;146;20;8;100;3047
2.10.2019;BG;12:35:24;916093;778560;16.267;148;20;8;100;-864
2.10.2019;BG;12:35:25;916394;778817;16.267;149;20;8;100;-349
2.10.2019;BG;12:35:26;916038;778522;16.266;149;20;8;100;-2219
2.10.2019;BG;12:35:27;916367;778792;16.267;149;20;8;100;2822
2.10.2019;BG;12:35:28;916164;778622;16.267;147;20;8;100;-751
2.10.2019;BG;12:35:29;916235;778681;16.267;146;20;8;100;402
2.10.2019;BG;12:35:30;916011;778488;16.267;145;20;8;100;794
2.10.2019;BG;12:35:31;916226;778665;16.268;144;20;8;100;1739
2.10.2019;BG;12:35:32;915925;778405;16.269;145;20;8;100;1266
2.10.2019;BG;12:35:33;916256;778691;16.268;147;20;8;100;-1399
2.10.2019;BG;12:35:34;915853;778350;16.268;148;20;8;100;-442
2.10.2019;BG;12:35:35;916187;778631;16.268;148;20;8;100;844
2.10.2019;BG;12:35:36;915935;778421;16.268;147;20;8;100;-1240
2.10.2019;BG;12:35:37;916141;778587;16.269;146;20;8;100;2720
2.10.2019;BG;12:35:38;915938;778411;16.269;145;20;8;100;1051
2.10.2019;BG;12:35:39;916259;778690;16.269;144;20;8;100;-1884
2.10.2019;BG;12:35:40;915925;778409;16.268;145;20;8;100;-861
2.10.2019;BG;12:35:41;916249;778688;16.268;146;20;8;100;-1093
2.10.2019;BG;12:35:42;915874;778366;16.268;148;20;8;100;976
2.10.2019;BG;12:35:43;916101;778557;16.268;148;20;8;100;567
2.10.2019;BG;12:35:44;915820;778332;16.267;148;20;8;100;-4086
2.10.2019;BG;12:35:45;916206;778658;16.267;146;20;8;100;615
2.10.2019;BG;12:35:46;915841;778348;16.267;145;20;8;100;-61
2.10.2019;BG;12:35:47;916177;778631;16.267;145;20;8;100;772
2.10.2019;BG;12:35:48;915967;778458;16.267;145;20;8;100;-1652
2.10.2019;BG;12:35:49;916252;778702;16.266;146;20;8;100;-535
2.10.2019;BG;12:35:50;915894;778408;16.265;146;20;8;100;-3076
2.10.2019;BG;12:35:51;916231;778687;16.266;147;20;8;100;2207
2.10.2019;BG;12:35:52;915957;778463;16.265;147;20;8;100;-2641
2.10.2019;BG;12:35:53;916187;778656;16.265;148;20;8;100;732
2.10.2019;BG;12:35:54;915962;778467;16.265;146;20;8;100;-667
2.10.2019;BG;12:35:55;916200;778665;16.265;147;20;8;100;1272
2.10.2019;BG;12:35:56;915913;778428;16.264;147;20;8;100;-2060
2.10.2019;BG;12:35:57;916117;778600;16.265;146;20;8;100;413
2.10.2019;BG;12:35:58;915833;778357;16.265;146;20;8;100;489
2.10.2019;BG;12:35:59;916097;778585;16.264;147;20;8;100;-1081
2.10.2019;BG;12:36:00;915792;778330;16.264;147;20;8;100;-1256
2.10.2019;BG;12:36:01;916230;778689;16.266;146;20;8;100;3973
2.10.2019;BG;12:36:02;915853;778387;16.263;146;20;8;100;-5520
2.10.2019;BG;12:36:03;916148;778627;16.265;146;20;8;100;3214
2.10.2019;BG;12:36:04;915837;778374;16.263;147;20;8;100;-3371
2.10.2019;BG;12:36:05;916049;778558;16.263;147;20;8;100;-1138
2.10.2019;BG;12:36:06;915574;778165;16.261;146;20;8;100;-3212
2.10.2019;BG;12:36:07;916018;778540;16.262;146;20;8;100;709
2.10.2019;BG;12:36:08;915689;778266;16.261;146;20;8;100;-1686
2.10.2019;BG;12:36:09;916050;778574;16.261;146;20;8;100;-353
2.10.2019;BG;12:36:10;915770;778342;16.26;146;20;8;100;-1793
2.10.2019;BG;12:36:11;916032;778566;16.26;146;20;8;100;-395
2.10.2019;BG;12:36:12;915713;778304;16.259;146;20;8;100;-2738
2.10.2019;BG;12:36:13;915976;778527;16.259;146;20;8;100;160
