Date;Location;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
2.10.2019;BG;12:49:52;918474;914216;0.465;91;22;0;100;-4083
2.10.2019;BG;12:49:53;918505;914246;0.465;91;22;0;100;351
2.10.2019;BG;12:49:54;918421;914165;0.464;90;22;0;100;-1081
2.10.2019;BG;12:49:55;918447;914187;0.465;91;22;0;100;1589
2.10.2019;BG;12:49:56;918416;914154;0.465;91;22;0;100;878
2.10.2019;BG;12:49:57;918497;914240;0.465;91;22;0;100;-2202
2.10.2019;BG;12:49:58;918548;914282;0.466;92;22;0;100;3551
2.10.2019;BG;12:49:59;918620;914363;0.464;92;22;0;100;-3782
2.10.2019;BG;12:50:00;918480;914219;0.465;92;22;0;100;1884
2.10.2019;BG;12:50:01;918503;914260;0.463;92;22;0;100;-7336
2.10.2019;BG;12:50:02;918438;914196;0.463;91;22;0;100;-287
2.10.2019;BG;12:50:03;918610;914363;0.463;91;22;0;100;1723
2.10.2019;BG;12:50:04;918463;914225;0.462;91;22;0;100;-3408
2.10.2019;BG;12:50:05;918577;914330;0.463;91;22;0;100;3471
2.10.2019;BG;12:50:06;918523;914289;0.462;91;22;0;100;-5223
2.10.2019;BG;12:50:07;918527;914283;0.463;90;22;0;100;4134
2.10.2019;BG;12:50:08;918459;914218;0.463;90;22;0;100;-1112
2.10.2019;BG;12:50:09;918460;914214;0.463;90;22;0;100;2069
2.10.2019;BG;12:50:10;918467;914211;0.464;90;22;0;100;4129
2.10.2019;BG;12:50:11;918412;914158;0.464;90;22;0;100;-723
2.10.2019;BG;12:50:12;918335;914082;0.464;90;22;0;100;-267
2.10.2019;BG;12:50:13;918416;914152;0.465;91;22;0;100;4353
2.10.2019;BG;12:50:14;918380;914121;0.465;91;22;0;100;-1980
2.10.2019;BG;12:50:15;918449;914188;0.465;92;22;0;100;681
2.10.2019;BG;12:50:16;918373;914114;0.465;92;22;0;100;-668
2.10.2019;BG;12:50:17;918452;914190;0.465;92;22;0;100;1067
2.10.2019;BG;12:50:18;918394;914137;0.465;92;22;0;100;-1917
2.10.2019;BG;12:50:19;918412;914155;0.465;92;22;0;100;-34
2.10.2019;BG;12:50:20;918427;914171;0.464;92;22;0;100;-433
2.10.2019;BG;12:50:21;918419;914168;0.464;92;22;0;100;-2011
2.10.2019;BG;12:50:22;918410;914157;0.464;91;22;0;100;836
2.10.2019;BG;12:50:23;918427;914181;0.463;92;22;0;100;-2868
2.10.2019;BG;12:50:24;918498;914250;0.464;92;22;0;100;677
2.10.2019;BG;12:50:25;918424;914173;0.464;92;22;0;100;1354
2.10.2019;BG;12:50:26;918342;914095;0.464;92;22;0;100;-1467
2.10.2019;BG;12:50:27;918394;914144;0.464;92;22;0;100;1118
2.10.2019;BG;12:50:28;918373;914125;0.464;91;22;0;100;-780
2.10.2019;BG;12:50:29;918386;914135;0.464;91;22;0;100;1204
2.10.2019;BG;12:50:30;918317;914068;0.464;90;22;0;100;-696
2.10.2019;BG;12:50:31;918437;914186;0.464;90;22;0;100;598
2.10.2019;BG;12:50:32;918400;914143;0.465;90;22;0;100;2556
2.10.2019;BG;12:50:33;918311;914057;0.464;91;22;0;100;-1060
2.10.2019;BG;12:50:34;918347;914092;0.464;92;22;0;100;338
2.10.2019;BG;12:50:35;918558;914305;0.464;92;22;0;100;-1206
2.10.2019;BG;12:50:36;918342;914085;0.465;92;22;0;100;2026
2.10.2019;BG;12:50:37;918409;914153;0.464;92;22;0;100;-531
2.10.2019;BG;12:50:38;918394;914133;0.465;92;22;0;100;2054
2.10.2019;BG;12:50:39;918539;914275;0.465;91;22;0;100;953
2.10.2019;BG;12:50:40;918420;914149;0.466;91;22;0;100;3094
2.10.2019;BG;12:50:41;918497;914238;0.465;90;22;0;100;-5119
2.10.2019;BG;12:50:42;918461;914189;0.466;90;22;0;100;5454
2.10.2019;BG;12:50:43;918483;914211;0.466;90;22;0;100;-42
2.10.2019;BG;12:50:44;918441;914168;0.466;90;22;0;100;495
2.10.2019;BG;12:50:45;918454;914180;0.466;90;22;0;100;389
2.10.2019;BG;12:50:46;918429;914139;0.468;91;22;0;100;6603
2.10.2019;BG;12:50:47;918417;914127;0.468;91;22;0;100;23
2.10.2019;BG;12:50:48;918405;914111;0.469;92;22;0;100;1644
2.10.2019;BG;12:50:49;918369;914075;0.469;92;22;0;100;68
2.10.2019;BG;12:50:50;918426;914124;0.47;92;22;0;100;3134
2.10.2019;BG;12:50:51;918279;913972;0.47;92;22;0;100;2306
2.10.2019;BG;12:50:52;918417;914105;0.471;92;22;0;100;1764
2.10.2019;BG;12:50:53;918328;914011;0.471;91;22;0;100;2220
2.10.2019;BG;12:50:54;918463;914140;0.472;91;22;0;100;2198
2.10.2019;BG;12:50:55;918479;914151;0.472;91;22;0;100;2018
2.10.2019;BG;12:50:56;918515;914186;0.472;91;22;0;100;340
2.10.2019;BG;12:50:57;918549;914211;0.473;91;22;0;100;3621
2.10.2019;BG;12:50:58;918445;914107;0.473;91;22;0;100;201
2.10.2019;BG;12:50:59;918380;914036;0.474;91;22;0;100;2584
2.10.2019;BG;12:51:00;918446;914091;0.475;91;22;0;100;4379
2.10.2019;BG;12:51:01;918371;914010;0.476;91;22;0;100;2604
2.10.2019;BG;12:51:02;918317;913958;0.476;91;22;0;100;-714
2.10.2019;BG;12:51:03;918429;914060;0.477;91;22;0;100;3879
2.10.2019;BG;12:51:04;918276;913899;0.478;91;22;0;100;3577
2.10.2019;BG;12:51:05;918400;914020;0.478;91;22;0;100;987
2.10.2019;BG;12:51:06;918389;914009;0.478;91;22;0;100;21
2.10.2019;BG;12:51:07;918341;913952;0.479;91;22;0;100;3782
2.10.2019;BG;12:51:08;918508;914108;0.48;91;22;0;100;4180
2.10.2019;BG;12:51:09;918408;914005;0.481;91;22;0;100;1426
2.10.2019;BG;12:51:10;918310;913910;0.48;91;22;0;100;-1037
2.10.2019;BG;12:51:11;918352;913936;0.482;91;22;0;100;6474
2.10.2019;BG;12:51:12;918348;913918;0.484;91;22;0;100;5745
2.10.2019;BG;12:51:13;918277;913852;0.483;91;22;0;100;-1909
2.10.2019;BG;12:51:14;918374;913937;0.484;91;22;0;100;4726
2.10.2019;BG;12:51:15;918391;913951;0.485;91;22;0;100;1196
2.10.2019;BG;12:51:16;918369;913917;0.486;91;22;0;100;4961
2.10.2019;BG;12:51:17;918410;913954;0.486;91;22;0;100;1558
2.10.2019;BG;12:51:18;918408;913952;0.486;91;22;0;100;4
2.10.2019;BG;12:51:19;918363;913900;0.487;91;22;0;100;2958
2.10.2019;BG;12:51:20;918418;913948;0.488;90;22;0;100;2789
2.10.2019;BG;12:51:21;918292;913815;0.489;91;22;0;100;3120
2.10.2019;BG;12:51:22;918437;913951;0.49;91;22;0;100;3398
2.10.2019;BG;12:51:23;918292;913802;0.49;91;22;0;100;1930
2.10.2019;BG;12:51:24;918311;913810;0.491;91;22;0;100;4470
2.10.2019;BG;12:51:25;918419;913918;0.491;91;22;0;100;-217
2.10.2019;BG;12:51:26;918281;913775;0.492;91;22;0;100;2326
2.10.2019;BG;12:51:27;918327;913820;0.492;90;22;0;100;321
2.10.2019;BG;12:51:28;918313;913798;0.493;90;22;0;100;3344
2.10.2019;BG;12:51:29;918213;913698;0.493;90;22;0;100;204
2.10.2019;BG;12:51:30;918171;913653;0.493;90;22;0;100;1329
2.10.2019;BG;12:51:31;918238;913720;0.493;91;22;0;100;-135
2.10.2019;BG;12:51:32;918202;913680;0.494;91;22;0;100;1712
2.10.2019;BG;12:51:33;918325;913802;0.494;91;22;0;100;162
2.10.2019;BG;12:51:34;918210;913687;0.494;91;22;0;100;232
2.10.2019;BG;12:51:35;918320;913793;0.494;90;22;0;100;1433
2.10.2019;BG;12:51:36;918257;913727;0.495;90;22;0;100;1372
2.10.2019;BG;12:51:37;918194;913663;0.495;90;22;0;100;543
2.10.2019;BG;12:51:38;918245;913713;0.495;90;22;0;100;310
2.10.2019;BG;12:51:39;918230;913697;0.495;90;22;0;100;445
2.10.2019;BG;12:51:40;918296;913764;0.495;91;22;0;100;-543
2.10.2019;BG;12:51:41;918228;913694;0.495;90;22;0;100;968
2.10.2019;BG;12:51:42;918308;913770;0.495;90;22;0;100;1494
2.10.2019;BG;12:51:43;918218;913682;0.495;90;22;0;100;-645
2.10.2019;BG;12:51:44;918383;913847;0.495;90;22;0;100;-338
2.10.2019;BG;12:51:45;918299;913758;0.496;90;22;0;100;2244
2.10.2019;BG;12:51:46;918236;913701;0.495;90;22;0;100;-2357
2.10.2019;BG;12:51:47;918242;913701;0.496;91;22;0;100;2447
2.10.2019;BG;12:51:48;918203;913668;0.495;91;22;0;100;-2380
2.10.2019;BG;12:51:49;918255;913716;0.496;91;22;0;100;1534
2.10.2019;BG;12:51:50;918314;913772;0.496;91;22;0;100;1110
2.10.2019;BG;12:51:51;918200;913668;0.495;91;22;0;100;-3868
2.10.2019;BG;12:51:52;918187;913665;0.494;91;22;0;100;-4073
2.10.2019;BG;12:51:53;918099;913579;0.494;91;22;0;100;-642
2.10.2019;BG;12:51:54;918282;913755;0.494;91;22;0;100;2500
2.10.2019;BG;12:51:55;918211;913707;0.492;91;22;0;100;-9284
2.10.2019;BG;12:51:56;918368;913869;0.491;90;22;0;100;-2391
2.10.2019;BG;12:51:57;918238;913743;0.491;90;22;0;100;-1394
2.10.2019;BG;12:51:58;918232;913739;0.491;90;22;0;100;-817
2.10.2019;BG;12:51:59;918298;913812;0.49;91;22;0;100;-3001
2.10.2019;BG;12:52:00;918303;913827;0.489;90;22;0;100;-4154
2.10.2019;BG;12:52:01;918266;913784;0.489;91;22;0;100;2533
2.10.2019;BG;12:52:02;918356;913882;0.488;91;22;0;100;-3458
2.10.2019;BG;12:52:03;918363;913895;0.488;91;22;0;100;-2473
2.10.2019;BG;12:52:04;918341;913874;0.488;90;22;0;100;-370
2.10.2019;BG;12:52:05;918322;913851;0.488;90;22;0;100;1696
2.10.2019;BG;12:52:06;918360;913879;0.489;91;22;0;100;4022
2.10.2019;BG;12:52:07;918325;913848;0.489;91;22;0;100;-1569
2.10.2019;BG;12:52:08;918290;913819;0.488;90;22;0;100;-2416
2.10.2019;BG;12:52:09;918273;913797;0.489;91;22;0;100;2083
2.10.2019;BG;12:52:10;918330;913857;0.488;91;22;0;100;-1343
2.10.2019;BG;12:52:11;918262;913790;0.488;90;22;0;100;-277
2.10.2019;BG;12:52:12;918303;913831;0.488;90;22;0;100;-83
2.10.2019;BG;12:52:13;918236;913769;0.488;90;22;0;100;-1937
2.10.2019;BG;12:52:14;918290;913827;0.487;90;22;0;100;-1766
2.10.2019;BG;12:52:15;918345;913879;0.487;90;22;0;100;1132
2.10.2019;BG;12:52:16;918299;913844;0.486;90;22;0;100;-4465
2.10.2019;BG;12:52:17;918179;913731;0.486;91;22;0;100;-2630
2.10.2019;BG;12:52:18;918234;913793;0.485;91;22;0;100;-2978
2.10.2019;BG;12:52:19;918301;913864;0.484;92;22;0;100;-1753
2.10.2019;BG;12:52:20;918304;913876;0.483;92;22;0;100;-3654
2.10.2019;BG;12:52:21;918285;913863;0.483;91;22;0;100;-2421
2.10.2019;BG;12:52:22;918318;913899;0.482;91;22;0;100;-1294
2.10.2019;BG;12:52:23;918388;913978;0.481;91;22;0;100;-3826
2.10.2019;BG;12:52:24;918325;913921;0.481;91;22;0;100;-2335
2.10.2019;BG;12:52:25;918325;913928;0.48;91;22;0;100;-2868
2.10.2019;BG;12:52:26;918352;913965;0.479;91;22;0;100;-4151
2.10.2019;BG;12:52:27;918336;913954;0.478;91;22;0;100;-2018
2.10.2019;BG;12:52:28;918336;913965;0.477;91;22;0;100;-4507
2.10.2019;BG;12:52:29;918455;914089;0.476;91;22;0;100;-2281
2.10.2019;BG;12:52:30;918360;914007;0.475;91;22;0;100;-5142
2.10.2019;BG;12:52:31;918292;913952;0.474;91;22;0;100;-5195
2.10.2019;BG;12:52:32;918350;914002;0.475;91;22;0;100;3166
2.10.2019;BG;12:52:33;918367;914028;0.474;90;22;0;100;-3762
2.10.2019;BG;12:52:34;918336;914006;0.473;90;22;0;100;-3668
2.10.2019;BG;12:52:35;918427;914097;0.473;90;22;0;100;-178
2.10.2019;BG;12:52:36;918254;913934;0.472;90;22;0;100;-3805
2.10.2019;BG;12:52:37;918202;913889;0.471;91;22;0;100;-2768
2.10.2019;BG;12:52:38;918254;913950;0.47;91;22;0;100;-3788
2.10.2019;BG;12:52:39;918226;913921;0.47;91;22;0;100;464
2.10.2019;BG;12:52:40;918357;914060;0.469;91;22;0;100;-3529
2.10.2019;BG;12:52:41;918332;914038;0.469;91;22;0;100;-1181
2.10.2019;BG;12:52:42;918234;913945;0.468;91;22;0;100;-1861
2.10.2019;BG;12:52:43;918092;913811;0.467;91;22;0;100;-3007
2.10.2019;BG;12:52:44;918057;913788;0.466;91;22;0;100;-4851
2.10.2019;BG;12:52:45;918116;913843;0.466;91;22;0;100;1527
2.10.2019;BG;12:52:46;918163;913893;0.466;91;22;0;100;-1319
2.10.2019;BG;12:52:47;918097;913835;0.465;91;22;0;100;-3153
2.10.2019;BG;12:52:48;918041;913781;0.465;91;22;0;100;-713
2.10.2019;BG;12:52:49;918044;913789;0.465;91;22;0;100;-2055
2.10.2019;BG;12:52:50;918103;913846;0.465;91;22;0;100;708
2.10.2019;BG;12:52:51;917973;913730;0.463;91;22;0;100;-5491
2.10.2019;BG;12:52:52;917964;913715;0.464;92;22;0;100;2449
2.10.2019;BG;12:52:53;918054;913798;0.465;92;22;0;100;2669
2.10.2019;BG;12:52:54;918107;913856;0.464;92;22;0;100;-2126
2.10.2019;BG;12:52:55;918193;913939;0.464;92;22;0;100;1055
2.10.2019;BG;12:52:56;918152;913905;0.464;91;22;0;100;-2791
2.10.2019;BG;12:52:57;918062;913820;0.463;91;22;0;100;-1879
2.10.2019;BG;12:52:58;918120;913875;0.463;91;22;0;100;1120
2.10.2019;BG;12:52:59;918086;913840;0.464;90;22;0;100;480
2.10.2019;BG;12:53:00;918028;913781;0.464;90;22;0;100;526
2.10.2019;BG;12:53:01;918087;913845;0.463;90;22;0;100;-2185
2.10.2019;BG;12:53:02;918062;913824;0.463;90;22;0;100;-1610
2.10.2019;BG;12:53:03;918010;913778;0.462;90;22;0;100;-2387
2.10.2019;BG;12:53:04;918082;913852;0.462;90;22;0;100;-966
2.10.2019;BG;12:53:05;918172;913939;0.462;91;22;0;100;1059
2.10.2019;BG;12:53:06;918060;913827;0.462;91;22;0;100;212
2.10.2019;BG;12:53:07;918124;913895;0.462;90;22;0;100;-1780
2.10.2019;BG;12:53:08;918166;913932;0.462;91;22;0;100;1970
2.10.2019;BG;12:53:09;918014;913793;0.461;91;22;0;100;-5041
2.10.2019;BG;12:53:10;918087;913861;0.461;91;22;0;100;1911
2.10.2019;BG;12:53:11;918006;913792;0.46;90;22;0;100;-4818
2.10.2019;BG;12:53:12;918056;913834;0.461;91;22;0;100;3184
2.10.2019;BG;12:53:13;918040;913810;0.462;91;22;0;100;3309
2.10.2019;BG;12:53:14;918111;913879;0.462;91;22;0;100;686
2.10.2019;BG;12:53:15;918080;913847;0.462;91;22;0;100;468
2.10.2019;BG;12:53:16;918086;913857;0.462;91;22;0;100;-1651
2.10.2019;BG;12:53:17;918233;914007;0.461;90;22;0;100;-1523
2.10.2019;BG;12:53:18;918220;913978;0.463;90;22;0;100;6654
2.10.2019;BG;12:53:19;918130;913890;0.463;91;22;0;100;-649
2.10.2019;BG;12:53:20;918101;913857;0.463;91;22;0;100;1694
2.10.2019;BG;12:53:21;918096;913855;0.463;90;22;0;100;-1234
2.10.2019;BG;12:53:22;917987;913746;0.463;90;22;0;100;209
2.10.2019;BG;12:53:23;918075;913822;0.464;91;22;0;100;4751
2.10.2019;BG;12:53:24;918210;913949;0.465;90;22;0;100;3055
2.10.2019;BG;12:53:25;918091;913835;0.465;91;22;0;100;-1823
2.10.2019;BG;12:53:26;918063;913806;0.465;91;22;0;100;463
2.10.2019;BG;12:53:27;917990;913729;0.465;91;22;0;100;1778
2.10.2019;BG;12:53:28;918076;913808;0.466;91;22;0;100;2705
2.10.2019;BG;12:53:29;917963;913695;0.466;90;22;0;100;218
2.10.2019;BG;12:53:30;918076;913806;0.466;91;22;0;100;604
2.10.2019;BG;12:53:31;918031;913753;0.467;91;22;0;100;3365
2.10.2019;BG;12:53:32;918056;913776;0.467;91;22;0;100;772
2.10.2019;BG;12:53:33;917995;913715;0.467;91;22;0;100;117
2.10.2019;BG;12:53:34;917947;913667;0.467;91;22;0;100;92
2.10.2019;BG;12:53:35;918008;913724;0.468;91;22;0;100;1523
2.10.2019;BG;12:53:36;918010;913711;0.469;91;22;0;100;6144
2.10.2019;BG;12:53:37;918040;913744;0.469;91;22;0;100;-1287
2.10.2019;BG;12:53:38;917952;913654;0.469;91;22;0;100;989
2.10.2019;BG;12:53:39;917994;913691;0.47;91;22;0;100;1969
2.10.2019;BG;12:53:40;918092;913789;0.47;91;22;0;100;-188
2.10.2019;BG;12:53:41;918114;913808;0.47;91;22;0;100;1187
2.10.2019;BG;12:53:42;917974;913671;0.47;91;22;0;100;-961
2.10.2019;BG;12:53:43;917976;913665;0.471;91;22;0;100;3275
2.10.2019;BG;12:53:44;918021;913706;0.471;91;22;0;100;1553
2.10.2019;BG;12:53:45;917963;913646;0.471;90;22;0;100;942
2.10.2019;BG;12:53:46;918033;913713;0.472;90;22;0;100;1107
2.10.2019;BG;12:53:47;917940;913616;0.472;90;22;0;100;1839
2.10.2019;BG;12:53:48;917971;913642;0.473;90;22;0;100;2012
2.10.2019;BG;12:53:49;918108;913777;0.473;90;22;0;100;561
2.10.2019;BG;12:53:50;918101;913771;0.473;91;22;0;100;-396
2.10.2019;BG;12:53:51;918019;913678;0.474;91;22;0;100;4667
2.10.2019;BG;12:53:52;917992;913656;0.473;91;22;0;100;-1997
2.10.2019;BG;12:53:53;918122;913776;0.474;91;22;0;100;3847
2.10.2019;BG;12:53:54;917915;913568;0.475;91;22;0;100;812
2.10.2019;BG;12:53:55;917933;913583;0.475;90;22;0;100;1208
2.10.2019;BG;12:53:56;917930;913578;0.475;90;22;0;100;835
2.10.2019;BG;12:53:57;917931;913573;0.476;90;22;0;100;2485
2.10.2019;BG;12:53:58;917933;913578;0.476;90;22;0;100;-1247
2.10.2019;BG;12:53:59;917955;913601;0.475;90;22;0;100;-458
2.10.2019;BG;12:54:00;917974;913611;0.476;90;22;0;100;3693
2.10.2019;BG;12:54:01;917950;913585;0.477;90;22;0;100;876
2.10.2019;BG;12:54:02;917947;913584;0.476;90;22;0;100;-823
2.10.2019;BG;12:54:03;918004;913639;0.477;90;22;0;100;717
2.10.2019;BG;12:54:04;918024;913660;0.477;90;22;0;100;-454
2.10.2019;BG;12:54:05;918107;913737;0.477;91;22;0;100;2297
2.10.2019;BG;12:54:06;917943;913576;0.477;91;22;0;100;-910
2.10.2019;BG;12:54:07;917911;913538;0.478;90;22;0;100;2550
2.10.2019;BG;12:54:08;917958;913588;0.477;91;22;0;100;-1322
2.10.2019;BG;12:54:09;918004;913626;0.478;91;22;0;100;3190
2.10.2019;BG;12:54:10;917882;913512;0.477;91;22;0;100;-3041
2.10.2019;BG;12:54:11;917914;913554;0.476;90;22;0;100;-4208
2.10.2019;BG;12:54:12;917968;913597;0.477;91;22;0;100;4404
2.10.2019;BG;12:54:13;918027;913659;0.477;90;22;0;100;-1360
2.10.2019;BG;12:54:14;917982;913603;0.478;90;22;0;100;4648
2.10.2019;BG;12:54:15;917921;913550;0.477;91;22;0;100;-3160
2.10.2019;BG;12:54:16;917916;913536;0.478;91;22;0;100;3699
2.10.2019;BG;12:54:17;917795;913412;0.479;91;22;0;100;1467
2.10.2019;BG;12:54:18;917963;913589;0.478;91;22;0;100;-4018
2.10.2019;BG;12:54:19;917949;913576;0.478;91;22;0;100;-383
2.10.2019;BG;12:54:20;917945;913569;0.478;91;22;0;100;1238
2.10.2019;BG;12:54:21;917876;913501;0.478;91;22;0;100;-275
2.10.2019;BG;12:54:22;917837;913459;0.478;91;22;0;100;1306
2.10.2019;BG;12:54:23;917944;913562;0.479;91;22;0;100;1431
2.10.2019;BG;12:54:24;917933;913548;0.479;91;22;0;100;1251
2.10.2019;BG;12:54:25;917864;913482;0.479;91;22;0;100;-1095
2.10.2019;BG;12:54:26;917875;913496;0.478;91;22;0;100;-1251
2.10.2019;BG;12:54:27;917816;913438;0.478;91;22;0;100;-295
2.10.2019;BG;12:54:28;917877;913498;0.478;91;22;0;100;291
2.10.2019;BG;12:54:29;917896;913513;0.479;91;22;0;100;1603
2.10.2019;BG;12:54:30;917890;913510;0.478;91;22;0;100;-1218
2.10.2019;BG;12:54:31;917827;913452;0.478;91;22;0;100;-1927
2.10.2019;BG;12:54:32;917876;913506;0.477;91;22;0;100;-2146
2.10.2019;BG;12:54:33;917852;913478;0.478;91;22;0;100;1687
2.10.2019;BG;12:54:34;917941;913570;0.477;91;22;0;100;-1404
2.10.2019;BG;12:54:35;917856;913485;0.477;91;22;0;100;166
2.10.2019;BG;12:54:36;917931;913560;0.477;90;22;0;100;-148
2.10.2019;BG;12:54:37;917847;913476;0.477;90;22;0;100;166
2.10.2019;BG;12:54:38;917994;913617;0.478;91;22;0;100;2173
2.10.2019;BG;12:54:39;917968;913596;0.477;90;22;0;100;-2021
2.10.2019;BG;12:54:40;917890;913512;0.478;90;22;0;100;2641
2.10.2019;BG;12:54:41;917896;913521;0.478;91;22;0;100;-1242
2.10.2019;BG;12:54:42;917955;913590;0.477;91;22;0;100;-4215
2.10.2019;BG;12:54:43;917982;913609;0.478;90;22;0;100;3263
2.10.2019;BG;12:54:44;918116;913741;0.478;91;22;0;100;558
2.10.2019;BG;12:54:45;917945;913576;0.477;91;22;0;100;-2126
2.10.2019;BG;12:54:46;917852;913489;0.476;90;22;0;100;-2304
2.10.2019;BG;12:54:47;917796;913439;0.476;90;22;0;100;-2377
2.10.2019;BG;12:54:48;917724;913368;0.476;90;22;0;100;-273
2.10.2019;BG;12:54:49;917862;913510;0.475;90;22;0;100;-1930
2.10.2019;BG;12:54:50;917806;913453;0.475;90;22;0;100;525
2.10.2019;BG;12:54:51;917937;913583;0.475;91;22;0;100;155
2.10.2019;BG;12:54:52;917840;913498;0.474;91;22;0;100;-4731
2.10.2019;BG;12:54:53;917746;913397;0.475;91;22;0;100;3052
2.10.2019;BG;12:54:54;917864;913517;0.475;91;22;0;100;-1049
2.10.2019;BG;12:54:55;917874;913532;0.474;91;22;0;100;-2069
2.10.2019;BG;12:54:56;917795;913457;0.474;91;22;0;100;-1487
2.10.2019;BG;12:54:57;917942;913601;0.474;90;22;0;100;955
2.10.2019;BG;12:54:58;917970;913633;0.474;90;22;0;100;-1713
2.10.2019;BG;12:54:59;917888;913551;0.474;91;22;0;100;159
2.10.2019;BG;12:55:00;917812;913487;0.472;90;22;0;100;-4826
2.10.2019;BG;12:55:01;917788;913454;0.473;90;22;0;100;3778
2.10.2019;BG;12:55:02;917805;913480;0.472;90;22;0;100;-3764
2.10.2019;BG;12:55:03;917815;913492;0.472;91;22;0;100;-839
2.10.2019;BG;12:55:04;917779;913464;0.471;90;22;0;100;-3246
2.10.2019;BG;12:55:05;917758;913441;0.471;90;22;0;100;870
2.10.2019;BG;12:55:06;917809;913506;0.47;91;22;0;100;-5838
2.10.2019;BG;12:55:07;917670;913364;0.47;90;22;0;100;1514
2.10.2019;BG;12:55:08;917749;913450;0.47;91;22;0;100;-3022
2.10.2019;BG;12:55:09;917788;913487;0.47;90;22;0;100;753
2.10.2019;BG;12:55:10;917736;913446;0.469;91;22;0;100;-4410
2.10.2019;BG;12:55:11;917836;913536;0.47;91;22;0;100;3908
2.10.2019;BG;12:55:12;917804;913514;0.469;91;22;0;100;-4038
2.10.2019;BG;12:55:13;917800;913512;0.468;90;22;0;100;-821
2.10.2019;BG;12:55:14;917800;913520;0.467;90;22;0;100;-3316
2.10.2019;BG;12:55:15;917760;913480;0.467;90;22;0;100;77
2.10.2019;BG;12:55:16;917840;913562;0.467;90;22;0;100;-984
2.10.2019;BG;12:55:17;917788;913513;0.467;90;22;0;100;-1143
2.10.2019;BG;12:55:18;917792;913511;0.468;91;22;0;100;2452
2.10.2019;BG;12:55:19;917776;913489;0.468;91;22;0;100;2490
2.10.2019;BG;12:55:20;917761;913475;0.468;91;22;0;100;-381
2.10.2019;BG;12:55:21;917735;913455;0.467;91;22;0;100;-2410
2.10.2019;BG;12:55:22;917656;913367;0.468;91;22;0;100;3841
2.10.2019;BG;12:55:23;917733;913448;0.468;90;22;0;100;-1807
2.10.2019;BG;12:55:24;917748;913466;0.468;90;22;0;100;-1273
2.10.2019;BG;12:55:25;917878;913591;0.468;90;22;0;100;1821
2.10.2019;BG;12:55:26;917753;913467;0.468;90;22;0;100;-173
2.10.2019;BG;12:55:27;917731;913447;0.468;90;22;0;100;-787
2.10.2019;BG;12:55:28;917697;913421;0.467;90;22;0;100;-3251
2.10.2019;BG;12:55:29;917708;913428;0.467;90;22;0;100;1637
2.10.2019;BG;12:55:30;917685;913404;0.468;90;22;0;100;459
2.10.2019;BG;12:55:31;917713;913439;0.467;91;22;0;100;-2924
2.10.2019;BG;12:55:32;917722;913446;0.467;90;22;0;100;812
2.10.2019;BG;12:55:33;917774;913496;0.467;91;22;0;100;721
2.10.2019;BG;12:55:34;917716;913444;0.467;90;22;0;100;-2375
2.10.2019;BG;12:55:35;917684;913411;0.467;91;22;0;100;471
2.10.2019;BG;12:55:36;917783;913512;0.466;91;22;0;100;-1009
2.10.2019;BG;12:55:37;917784;913511;0.467;91;22;0;100;818
2.10.2019;BG;12:55:38;917730;913467;0.466;91;22;0;100;-3997
2.10.2019;BG;12:55:39;917728;913466;0.465;90;22;0;100;-411
2.10.2019;BG;12:55:40;917725;913459;0.466;90;22;0;100;1664
2.10.2019;BG;12:55:41;917704;913438;0.466;90;22;0;100;40
2.10.2019;BG;12:55:42;917715;913450;0.466;90;22;0;100;-436
2.10.2019;BG;12:55:43;917683;913421;0.466;90;22;0;100;-1182
2.10.2019;BG;12:55:44;917807;913545;0.465;90;22;0;100;-239
2.10.2019;BG;12:55:45;917700;913433;0.466;90;22;0;100;2279
2.10.2019;BG;12:55:46;917763;913494;0.466;90;22;0;100;708
2.10.2019;BG;12:55:47;917602;913342;0.465;90;22;0;100;-3421
2.10.2019;BG;12:55:48;917627;913359;0.466;91;22;0;100;3233
2.10.2019;BG;12:55:49;917622;913354;0.466;91;22;0;100;10
2.10.2019;BG;12:55:50;917615;913346;0.466;91;22;0;100;423
2.10.2019;BG;12:55:51;917656;913381;0.467;91;22;0;100;2382
2.10.2019;BG;12:55:52;917660;913386;0.467;91;22;0;100;-418
2.10.2019;BG;12:55:53;917661;913385;0.467;90;22;0;100;827
2.10.2019;BG;12:55:54;917625;913348;0.467;90;22;0;100;484
2.10.2019;BG;12:55:55;917710;913425;0.468;90;22;0;100;3152
2.10.2019;BG;12:55:56;917604;913320;0.468;90;22;0;100;-209
2.10.2019;BG;12:55:57;917666;913376;0.469;90;22;0;100;2367
2.10.2019;BG;12:55:58;917646;913364;0.468;90;22;0;100;-3278
2.10.2019;BG;12:55:59;917579;913289;0.469;90;22;0;100;3447
2.10.2019;BG;12:56:00;917616;913333;0.468;90;22;0;100;-2974
2.10.2019;BG;12:56:01;917561;913274;0.468;91;22;0;100;1746
2.10.2019;BG;12:56:02;917791;913505;0.468;90;22;0;100;-860
2.10.2019;BG;12:56:03;917673;913398;0.467;91;22;0;100;-4284
2.10.2019;BG;12:56:04;917705;913424;0.468;90;22;0;100;2426
2.10.2019;BG;12:56:05;917708;913431;0.467;91;22;0;100;-1646
2.10.2019;BG;12:56:06;917873;913593;0.467;90;22;0;100;925
